,Dept,Date,Dept_Total_Sales
840,6,2012-06-29,153945.8
841,6,2012-07-06,172052.81
842,6,2012-07-13,138838.56
843,6,2012-07-20,162364.80000000002
844,6,2012-07-27,153566.5
845,6,2012-08-03,138191.21
846,6,2012-08-10,134335.8
847,6,2012-08-17,136312.12
848,6,2012-08-24,119299.87
849,6,2012-08-31,125517.1
850,6,2012-09-07,129360.91
851,6,2012-09-14,128442.64
852,6,2012-09-21,139965.15
853,6,2012-09-28,145374.72
854,6,2012-10-05,138863.09
855,6,2012-10-12,127999.18
856,6,2012-10-19,125089.94
857,6,2012-10-26,120232.07
858,7,2010-02-05,764967.96
859,7,2010-02-12,781977.02
860,7,2010-02-19,843175.36
861,7,2010-02-26,719317.34
862,7,2010-03-05,779520.28
863,7,2010-03-12,830272.84
864,7,2010-03-19,920806.38
865,7,2010-03-26,922791.71
866,7,2010-04-02,1340540.61
867,7,2010-04-09,1095585.56
868,7,2010-04-16,900490.42
869,7,2010-04-23,880895.88
870,7,2010-04-30,849858.62
871,7,2010-05-07,929975.73
872,7,2010-05-14,806751.37
873,7,2010-05-21,970424.83
874,7,2010-05-28,1181469.21
875,7,2010-06-04,1437622.8599999999
876,7,2010-06-11,1139086.51
877,7,2010-06-18,1126101.91
878,7,2010-06-25,1218111.68
879,7,2010-07-02,1212697.2
880,7,2010-07-09,1159909.85
881,7,2010-07-16,952006.13
882,7,2010-07-23,912696.78
883,7,2010-07-30,862143.5
884,7,2010-08-06,879670.93
885,7,2010-08-13,834583.11
886,7,2010-08-20,848719.02
887,7,2010-08-27,800160.1
888,7,2010-09-03,799377.24
889,7,2010-09-10,812014.7
890,7,2010-09-17,728943.86
891,7,2010-09-24,719609.65
892,7,2010-10-01,714982.68
893,7,2010-10-08,725555.83
894,7,2010-10-15,738199.85
895,7,2010-10-22,727581.82
896,7,2010-10-29,733644.37
897,7,2010-11-05,787840.6799999999
898,7,2010-11-12,1054240.97
899,7,2010-11-19,1198931.7
900,7,2010-11-26,3258612.76
901,7,2010-12-03,2126384.24
902,7,2010-12-10,2981099.4
903,7,2010-12-17,4083389.27
904,7,2010-12-24,6490778.39
905,7,2010-12-31,840521.11
906,7,2011-01-07,538596.79
907,7,2011-01-14,485350.57
908,7,2011-01-21,548514.14
909,7,2011-01-28,539599.2
910,7,2011-02-04,636905.0
911,7,2011-02-11,701167.15
912,7,2011-02-18,820553.94
913,7,2011-02-25,770995.21
914,7,2011-03-04,772997.0700000001
915,7,2011-03-11,751541.03
916,7,2011-03-18,869129.09
917,7,2011-03-25,801138.57
918,7,2011-04-01,792626.93
919,7,2011-04-08,855734.75
920,7,2011-04-15,933163.75
921,7,2011-04-22,1317667.1199999999
922,7,2011-04-29,1024503.14
923,7,2011-05-06,872930.59
924,7,2011-05-13,894477.39
925,7,2011-05-20,867152.47
926,7,2011-05-27,1031705.0
927,7,2011-06-03,1367407.63
928,7,2011-06-10,1222870.66
929,7,2011-06-17,1147669.89
930,7,2011-06-24,1114565.65
931,7,2011-07-01,1204442.05
932,7,2011-07-08,1222127.41
933,7,2011-07-15,961432.61
934,7,2011-07-22,907400.5599999999
935,7,2011-07-29,821011.26
936,7,2011-08-05,825580.2
937,7,2011-08-12,759914.49
938,7,2011-08-19,746320.09
939,7,2011-08-26,729271.93
940,7,2011-09-02,736078.64
941,7,2011-09-09,773236.46
942,7,2011-09-16,708365.0
943,7,2011-09-23,700475.6
944,7,2011-09-30,688208.27
945,7,2011-10-07,731464.56
946,7,2011-10-14,722667.49
947,7,2011-10-21,1050553.7
948,7,2011-10-28,1033109.88
949,7,2011-11-04,1071451.18
950,7,2011-11-11,1299296.03
951,7,2011-11-18,1284382.78
952,7,2011-11-25,3332156.41
953,7,2011-12-02,1906437.99
954,7,2011-12-09,2646994.09
955,7,2011-12-16,3569790.85
956,7,2011-12-23,5535941.35
957,7,2011-12-30,1556869.39
958,7,2012-01-06,567023.85
959,7,2012-01-13,463141.69
960,7,2012-01-20,507816.43
961,7,2012-01-27,519165.34
962,7,2012-02-03,653948.97
963,7,2012-02-10,754054.95
964,7,2012-02-17,776809.29
965,7,2012-02-24,747392.11
966,7,2012-03-02,715536.66
967,7,2012-03-09,751241.3200000001
968,7,2012-03-16,909116.63
969,7,2012-03-23,887959.92
970,7,2012-03-30,921327.47
971,7,2012-04-06,1323253.1
972,7,2012-04-13,1071800.68
973,7,2012-04-20,871182.77
974,7,2012-04-27,841882.24
975,7,2012-05-04,893510.1
976,7,2012-05-11,881205.43
977,7,2012-05-18,902178.72
978,7,2012-05-25,1116668.7
979,7,2012-06-01,1322697.02
980,7,2012-06-08,1169595.73
981,7,2012-06-15,1161920.14
982,7,2012-06-22,1185908.88
983,7,2012-06-29,1145894.01
984,7,2012-07-06,1271680.51
985,7,2012-07-13,931672.88
986,7,2012-07-20,873833.53
987,7,2012-07-27,807738.08
988,7,2012-08-03,802319.91
989,7,2012-08-10,795387.58
990,7,2012-08-17,774881.65
991,7,2012-08-24,804628.7
992,7,2012-08-31,757331.7
993,7,2012-09-07,806026.16
994,7,2012-09-14,758992.7
995,7,2012-09-21,940908.43
996,7,2012-09-28,869829.11
997,7,2012-10-05,923852.41
998,7,2012-10-12,856868.05
999,7,2012-10-19,891808.5599999999
1000,7,2012-10-26,919588.42
1001,8,2010-02-05,1527438.17
1002,8,2010-02-12,1375373.29
1003,8,2010-02-19,1414318.21
1004,8,2010-02-26,1367537.17
1005,8,2010-03-05,1454252.09
1006,8,2010-03-12,1379196.69
1007,8,2010-03-19,1338430.68
1008,8,2010-03-26,1326997.84
1009,8,2010-04-02,1438268.86
1010,8,2010-04-09,1314310.42
1011,8,2010-04-16,1346831.37
1012,8,2010-04-23,1355240.69
1013,8,2010-04-30,1347402.53
1014,8,2010-05-07,1384003.52
1015,8,2010-05-14,1308281.31
1016,8,2010-05-21,1338354.6099999999
1017,8,2010-05-28,1353399.15
1018,8,2010-06-04,1367584.72
1019,8,2010-06-11,1342078.73
1020,8,2010-06-18,1340481.57
1021,8,2010-06-25,1288956.83
1022,8,2010-07-02,1398568.52
1023,8,2010-07-09,1292252.46
1024,8,2010-07-16,1314125.92
1025,8,2010-07-23,1316028.41
1026,8,2010-07-30,1322953.69
1027,8,2010-08-06,1368327.6199999999
1028,8,2010-08-13,1286355.09
1029,8,2010-08-20,1286773.74
1030,8,2010-08-27,1274970.19
1031,8,2010-09-03,1365197.94
1032,8,2010-09-10,1322099.72
1033,8,2010-09-17,1306111.99
1034,8,2010-09-24,1292777.95
1035,8,2010-10-01,1337173.53
1036,8,2010-10-08,1388995.99
1037,8,2010-10-15,1312057.34
1038,8,2010-10-22,1340445.76
1039,8,2010-10-29,1338872.33
1040,8,2010-11-05,1424399.29
1041,8,2010-11-12,1375659.11
1042,8,2010-11-19,1370829.77
1043,8,2010-11-26,1330334.57
1044,8,2010-12-03,1384436.1
1045,8,2010-12-10,1448045.71
1046,8,2010-12-17,1501914.52
1047,8,2010-12-24,1773763.6400000001
1048,8,2010-12-31,1186153.91
1049,8,2011-01-07,1322007.8599999999
1050,8,2011-01-14,1295871.11
1051,8,2011-01-21,1309732.22
1052,8,2011-01-28,1277978.57
1053,8,2011-02-04,1434306.47
1054,8,2011-02-11,1355507.07
1055,8,2011-02-18,1369308.75
1056,8,2011-02-25,1318392.5
1057,8,2011-03-04,1405156.67
1058,8,2011-03-11,1304685.28
1059,8,2011-03-18,1315121.4
1060,8,2011-03-25,1294576.5
1061,8,2011-04-01,1320036.8900000001
1062,8,2011-04-08,1336494.29
1063,8,2011-04-15,1298737.77
1064,8,2011-04-22,1343899.12
1065,8,2011-04-29,1248815.23
1066,8,2011-05-06,1385109.95
1067,8,2011-05-13,1281818.39
1068,8,2011-05-20,1339688.26
1069,8,2011-05-27,1349079.3
1070,8,2011-06-03,1371599.9
1071,8,2011-06-10,1342549.21
1072,8,2011-06-17,1350708.76
1073,8,2011-06-24,1333790.23
1074,8,2011-07-01,1387758.15
1075,8,2011-07-08,1323570.02
1076,8,2011-07-15,1308394.53
1077,8,2011-07-22,1305363.08
1078,8,2011-07-29,1288557.28
1079,8,2011-08-05,1373645.18
1080,8,2011-08-12,1290362.54
1081,8,2011-08-19,1308058.98
1082,8,2011-08-26,1337300.15
1083,8,2011-09-02,1299283.3800000001
1084,8,2011-09-09,1341687.76
1085,8,2011-09-16,1314721.43
1086,8,2011-09-23,1318152.72
1087,8,2011-09-30,1322682.44
1088,8,2011-10-07,1398563.36
1089,8,2011-10-14,1327039.74
1090,8,2011-10-21,1351021.28
1091,8,2011-10-28,1345712.45
1092,8,2011-11-04,1423316.54
1093,8,2011-11-11,1409019.16
1094,8,2011-11-18,1340054.09
1095,8,2011-11-25,1311549.16
1096,8,2011-12-02,1388861.89
1097,8,2011-12-09,1453529.66
1098,8,2011-12-16,1484397.44
1099,8,2011-12-23,1733834.97
1100,8,2011-12-30,1244924.63
1101,8,2012-01-06,1326346.71
1102,8,2012-01-13,1289438.38
1103,8,2012-01-20,1320067.53
1104,8,2012-01-27,1251658.2
1105,8,2012-02-03,1417157.72
1106,8,2012-02-10,1403521.21
1107,8,2012-02-17,1364216.22
1108,8,2012-02-24,1393394.11
1109,8,2012-03-02,1419253.86
1110,8,2012-03-09,1405097.53
1111,8,2012-03-16,1355110.97
1112,8,2012-03-23,1334346.88
1113,8,2012-03-30,1353982.58
1114,8,2012-04-06,1471928.71
1115,8,2012-04-13,1307035.84
1116,8,2012-04-20,1362547.57
1117,8,2012-04-27,1334521.07
1118,8,2012-05-04,1425862.06
1119,8,2012-05-11,1345827.76
1120,8,2012-05-18,1341225.03
1121,8,2012-05-25,1381108.61
1122,8,2012-06-01,1365628.94
1123,8,2012-06-08,1420830.1300000001
1124,8,2012-06-15,1364355.26
1125,8,2012-06-22,1327482.57
1126,8,2012-06-29,1366030.99
1127,8,2012-07-06,1417069.71
1128,8,2012-07-13,1339914.44
1129,8,2012-07-20,1344286.9
1130,8,2012-07-27,1332595.15
1131,8,2012-08-03,1429988.42
1132,8,2012-08-10,1355065.25
1133,8,2012-08-17,1340867.28
1134,8,2012-08-24,1337941.17
1135,8,2012-08-31,1379184.09
1136,8,2012-09-07,1395911.22
1137,8,2012-09-14,1357089.21
1138,8,2012-09-21,1355012.29
1139,8,2012-09-28,1353133.83
1140,8,2012-10-05,1462807.05
1141,8,2012-10-12,1412633.21
1142,8,2012-10-19,1395014.79
1143,8,2012-10-26,1419593.31
1144,9,2010-02-05,535727.56
1145,9,2010-02-12,562174.72
1146,9,2010-02-19,587592.22
1147,9,2010-02-26,561960.46
1148,9,2010-03-05,630097.86
1149,9,2010-03-12,696196.73
1150,9,2010-03-19,797239.9400000001
1151,9,2010-03-26,748083.41
1152,9,2010-04-02,908977.51
1153,9,2010-04-09,903029.69
1154,9,2010-04-16,967534.26
1155,9,2010-04-23,908684.21
1156,9,2010-04-30,858981.0700000001
1157,9,2010-05-07,877494.0800000001
1158,9,2010-05-14,828749.12
1159,9,2010-05-21,945828.78
1160,9,2010-05-28,1207745.46
1161,9,2010-06-04,1269527.33
1162,9,2010-06-11,1096780.29
1163,9,2010-06-18,1172250.14
1164,9,2010-06-25,1266104.68
1165,9,2010-07-02,1291698.48
1166,9,2010-07-09,1260089.2
1167,9,2010-07-16,1104454.22
1168,9,2010-07-23,1036345.34
1169,9,2010-07-30,996111.46
1170,9,2010-08-06,1012458.98
1171,9,2010-08-13,965092.61
1172,9,2010-08-20,968667.28
1173,9,2010-08-27,934304.0
1174,9,2010-09-03,1193237.3
1175,9,2010-09-10,1094070.44
1176,9,2010-09-17,888148.47
1177,9,2010-09-24,821106.53
1178,9,2010-10-01,876750.62
1179,9,2010-10-08,800596.89
1180,9,2010-10-15,789038.84
1181,9,2010-10-22,839745.3200000001
1182,9,2010-10-29,690726.37
1183,9,2010-11-05,790301.97
1184,9,2010-11-12,724283.7
1185,9,2010-11-19,668532.1
1186,9,2010-11-26,963843.39
1187,9,2010-12-03,633648.4400000001
1188,9,2010-12-10,684079.58
1189,9,2010-12-17,834449.15
1190,9,2010-12-24,1385587.62
1191,9,2010-12-31,551613.23
1192,9,2011-01-07,504120.1
1193,9,2011-01-14,455223.78
1194,9,2011-01-21,468204.11
1195,9,2011-01-28,435707.35
1196,9,2011-02-04,508410.48
1197,9,2011-02-11,490634.88
1198,9,2011-02-18,589711.47
1199,9,2011-02-25,604062.7
1200,9,2011-03-04,640948.14
1201,9,2011-03-11,647167.56
1202,9,2011-03-18,816231.12
1203,9,2011-03-25,754433.0
1204,9,2011-04-01,750923.96
1205,9,2011-04-08,814677.78
1206,9,2011-04-15,901350.96
1207,9,2011-04-22,955907.09
1208,9,2011-04-29,848387.29
1209,9,2011-05-06,843106.62
1210,9,2011-05-13,855194.4299999999
1211,9,2011-05-20,876680.36
1212,9,2011-05-27,1082776.01
1213,9,2011-06-03,1191697.12
1214,9,2011-06-10,1096925.3599999999
1215,9,2011-06-17,1152946.28
1216,9,2011-06-24,1200356.68
1217,9,2011-07-01,1315852.03
1218,9,2011-07-08,1344524.94
1219,9,2011-07-15,1073600.94
1220,9,2011-07-22,1082813.39
1221,9,2011-07-29,1029926.83
1222,9,2011-08-05,1019683.71
1223,9,2011-08-12,970450.26
1224,9,2011-08-19,925355.29
1225,9,2011-08-26,1028410.26
1226,9,2011-09-02,1151044.7
1227,9,2011-09-09,1073496.03
1228,9,2011-09-16,883859.2000000001
1229,9,2011-09-23,876942.49
1230,9,2011-09-30,878129.29
1231,9,2011-10-07,829414.86
1232,9,2011-10-14,810064.15
1233,9,2011-10-21,890780.0
1234,9,2011-10-28,729834.31
1235,9,2011-11-04,827219.03
1236,9,2011-11-11,738875.65
1237,9,2011-11-18,710469.8200000001
1238,9,2011-11-25,1127241.29
1239,9,2011-12-02,663159.17
1240,9,2011-12-09,704587.28
1241,9,2011-12-16,840784.56
1242,9,2011-12-23,1335543.32
1243,9,2011-12-30,732409.56
1244,9,2012-01-06,571889.5599999999
1245,9,2012-01-13,494902.54
1246,9,2012-01-20,500840.63
1247,9,2012-01-27,460811.58999999997
1248,9,2012-02-03,540468.66
1249,9,2012-02-10,584427.88
1250,9,2012-02-17,614811.03
1251,9,2012-02-24,666850.68
1252,9,2012-03-02,671954.54
1253,9,2012-03-09,737779.83
1254,9,2012-03-16,908167.0
1255,9,2012-03-23,869638.65
1256,9,2012-03-30,913677.97
1257,9,2012-04-06,1117800.86
1258,9,2012-04-13,1057268.31
1259,9,2012-04-20,975863.26
1260,9,2012-04-27,968794.52
1261,9,2012-05-04,984888.12
1262,9,2012-05-11,930740.6
1263,9,2012-05-18,994986.99
1264,9,2012-05-25,1246777.22
1265,9,2012-06-01,1233587.1
1266,9,2012-06-08,1152739.7
1267,9,2012-06-15,1213925.52
1268,9,2012-06-22,1264978.72
1269,9,2012-06-29,1180004.11
1270,9,2012-07-06,1400764.2
1271,9,2012-07-13,1062447.4
1272,9,2012-07-20,1071055.16
1273,9,2012-07-27,1034149.59
1274,9,2012-08-03,1014341.07
1275,9,2012-08-10,961358.82
1276,9,2012-08-17,982755.49
1277,9,2012-08-24,999145.8
1278,9,2012-08-31,1191803.76
1279,9,2012-09-07,1155035.57
1280,9,2012-09-14,949315.94
1281,9,2012-09-21,941106.6900000001
1282,9,2012-09-28,949123.35
1283,9,2012-10-05,962195.59
1284,9,2012-10-12,862371.46
1285,9,2012-10-19,950798.75
1286,9,2012-10-26,836914.38
1287,10,2010-02-05,773682.9
1288,10,2010-02-12,762338.46
1289,10,2010-02-19,780288.54
1290,10,2010-02-26,776371.88
1291,10,2010-03-05,762684.04
1292,10,2010-03-12,778216.47
1293,10,2010-03-19,808711.13
1294,10,2010-03-26,763435.81
1295,10,2010-04-02,814999.78
1296,10,2010-04-09,808857.42
1297,10,2010-04-16,791837.87
1298,10,2010-04-23,777633.77
1299,10,2010-04-30,769982.4
1300,10,2010-05-07,798717.63
1301,10,2010-05-14,732777.61
1302,10,2010-05-21,780939.03
1303,10,2010-05-28,871697.02
1304,10,2010-06-04,900028.69
1305,10,2010-06-11,825018.94
1306,10,2010-06-18,847447.29
1307,10,2010-06-25,878343.57
1308,10,2010-07-02,902189.26
1309,10,2010-07-09,880195.08
1310,10,2010-07-16,840909.8
1311,10,2010-07-23,855664.85
1312,10,2010-07-30,851112.63
1313,10,2010-08-06,862232.23
1314,10,2010-08-13,837293.01
1315,10,2010-08-20,833725.2
1316,10,2010-08-27,806161.26
1317,10,2010-09-03,851438.05
1318,10,2010-09-10,839857.96
1319,10,2010-09-17,756139.5
1320,10,2010-09-24,739636.64
1321,10,2010-10-01,767892.41
1322,10,2010-10-08,788286.52
1323,10,2010-10-15,789914.52
1324,10,2010-10-22,781999.54
1325,10,2010-10-29,786532.76
1326,10,2010-11-05,830746.5
1327,10,2010-11-12,807694.74
1328,10,2010-11-19,777670.41
1329,10,2010-11-26,840979.26
1330,10,2010-12-03,791413.09
1331,10,2010-12-10,870543.63
1332,10,2010-12-17,934523.8
1333,10,2010-12-24,1052614.01
1334,10,2010-12-31,732851.17
1335,10,2011-01-07,700428.13
1336,10,2011-01-14,723695.03
1337,10,2011-01-21,692514.25
1338,10,2011-01-28,699561.61
1339,10,2011-02-04,812989.73
1340,10,2011-02-11,795870.97
1341,10,2011-02-18,818762.0599999999
1342,10,2011-02-25,763380.24
1343,10,2011-03-04,764843.73
1344,10,2011-03-11,752583.5
1345,10,2011-03-18,800504.01
1346,10,2011-03-25,753193.03
1347,10,2011-04-01,744930.9
1348,10,2011-04-08,753824.3
1349,10,2011-04-15,779586.4400000001
1350,10,2011-04-22,791450.67
1351,10,2011-04-29,744129.32
1352,10,2011-05-06,795840.23
1353,10,2011-05-13,782093.8
1354,10,2011-05-20,773005.52
1355,10,2011-05-27,830203.1799999999
1356,10,2011-06-03,886684.51
1357,10,2011-06-10,877498.65
1358,10,2011-06-17,883818.22
1359,10,2011-06-24,883050.89
1360,10,2011-07-01,937458.64
1361,10,2011-07-08,912577.15
1362,10,2011-07-15,874537.06
1363,10,2011-07-22,875562.65
1364,10,2011-07-29,861737.46
1365,10,2011-08-05,886444.74
1366,10,2011-08-12,860275.87
1367,10,2011-08-19,851592.04
1368,10,2011-08-26,855193.2
1369,10,2011-09-02,850170.51
1370,10,2011-09-09,859094.49
1371,10,2011-09-16,800809.69
1372,10,2011-09-23,796406.77
1373,10,2011-09-30,808471.5
1374,10,2011-10-07,875494.52
1375,10,2011-10-14,842305.89
1376,10,2011-10-21,821622.3200000001
1377,10,2011-10-28,882048.55
1378,10,2011-11-04,932993.99
1379,10,2011-11-11,864005.17
1380,10,2011-11-18,794810.4400000001
1381,10,2011-11-25,901774.04
1382,10,2011-12-02,811504.92
1383,10,2011-12-09,885457.02
1384,10,2011-12-16,842372.95
1385,10,2011-12-23,1050238.63
1386,10,2011-12-30,753683.64
1387,10,2012-01-06,734989.76
1388,10,2012-01-13,682862.8
1389,10,2012-01-20,722813.76
1390,10,2012-01-27,662866.85
1391,10,2012-02-03,718104.73
1392,10,2012-02-10,788909.04
1393,10,2012-02-17,819120.9
1394,10,2012-02-24,806079.41
1395,10,2012-03-02,817563.05
1396,10,2012-03-09,818055.88
1397,10,2012-03-16,855478.17
1398,10,2012-03-23,853658.83
1399,10,2012-03-30,847394.76
1400,10,2012-04-06,881009.92
1401,10,2012-04-13,776273.71
1402,10,2012-04-20,822745.75
1403,10,2012-04-27,812491.58
1404,10,2012-05-04,830655.36
1405,10,2012-05-11,822605.55
1406,10,2012-05-18,818865.76
1407,10,2012-05-25,917146.97
1408,10,2012-06-01,908410.71
1409,10,2012-06-08,875443.59
1410,10,2012-06-15,883821.88
1411,10,2012-06-22,917796.98
1412,10,2012-06-29,930361.3099999999
1413,10,2012-07-06,995884.02
1414,10,2012-07-13,886873.9500000001
1415,10,2012-07-20,867566.03
1416,10,2012-07-27,871295.96
1417,10,2012-08-03,885342.17
1418,10,2012-08-10,866521.1799999999
1419,10,2012-08-17,844173.48
1420,10,2012-08-24,836283.87
1421,10,2012-08-31,846232.84
1422,10,2012-09-07,840462.0700000001
1423,10,2012-09-14,800324.5599999999
1424,10,2012-09-21,782355.09
1425,10,2012-09-28,800098.5
1426,10,2012-10-05,844521.53
1427,10,2012-10-12,836460.6799999999
1428,10,2012-10-19,814668.87
1429,10,2012-10-26,845480.92
1430,11,2010-02-05,651387.15
1431,11,2010-02-12,591729.99
1432,11,2010-02-19,582631.2
1433,11,2010-02-26,564183.23
1434,11,2010-03-05,560140.04
1435,11,2010-03-12,530112.18
1436,11,2010-03-19,531459.95
1437,11,2010-03-26,495487.7
1438,11,2010-04-02,552539.37
1439,11,2010-04-09,608841.17
1440,11,2010-04-16,551891.11
1441,11,2010-04-23,544057.53
1442,11,2010-04-30,526200.99
1443,11,2010-05-07,756073.67
1444,11,2010-05-14,540717.39
1445,11,2010-05-21,610914.63
1446,11,2010-05-28,983630.29
1447,11,2010-06-04,958122.18
1448,11,2010-06-11,862836.54
1449,11,2010-06-18,717474.39
1450,11,2010-06-25,910226.88
1451,11,2010-07-02,872878.67
1452,11,2010-07-09,1347993.63
1453,11,2010-07-16,829667.71
1454,11,2010-07-23,742045.4
1455,11,2010-07-30,650279.76
1456,11,2010-08-06,709409.0
1457,11,2010-08-13,618065.06
1458,11,2010-08-20,626145.68
1459,11,2010-08-27,614496.98
1460,11,2010-09-03,589666.07
1461,11,2010-09-10,568941.38
1462,11,2010-09-17,503344.62
1463,11,2010-09-24,476715.51
1464,11,2010-10-01,487143.58
1465,11,2010-10-08,559677.22
1466,11,2010-10-15,533013.58
1467,11,2010-10-22,549286.18
1468,11,2010-10-29,560617.6799999999
1469,11,2010-11-05,643570.17
1470,11,2010-11-12,649445.52
1471,11,2010-11-19,645207.24
1472,11,2010-11-26,860561.46
1473,11,2010-12-03,844086.17
1474,11,2010-12-10,833102.75
1475,11,2010-12-17,792016.64
1476,11,2010-12-24,875419.12
1477,11,2010-12-31,575809.98
1478,11,2011-01-07,651976.55
1479,11,2011-01-14,663788.88
1480,11,2011-01-21,567353.81
1481,11,2011-01-28,541316.5
1482,11,2011-02-04,686686.26
1483,11,2011-02-11,537374.16
1484,11,2011-02-18,513511.31
1485,11,2011-02-25,519862.63
1486,11,2011-03-04,532235.99
1487,11,2011-03-11,498688.06
1488,11,2011-03-18,539946.8
1489,11,2011-03-25,517573.20999999996
1490,11,2011-04-01,510298.05
1491,11,2011-04-08,544647.35
1492,11,2011-04-15,522160.27
1493,11,2011-04-22,558276.58
1494,11,2011-04-29,585094.47
1495,11,2011-05-06,547754.07
1496,11,2011-05-13,565085.59
1497,11,2011-05-20,546639.1
1498,11,2011-05-27,769770.2
1499,11,2011-06-03,1264504.74
1500,11,2011-06-10,896310.1
1501,11,2011-06-17,768551.55
1502,11,2011-06-24,763600.01
1503,11,2011-07-01,813507.98
1504,11,2011-07-08,855614.43
1505,11,2011-07-15,785549.71
1506,11,2011-07-22,959755.4
1507,11,2011-07-29,703089.49
1508,11,2011-08-05,688818.66
1509,11,2011-08-12,581400.42
1510,11,2011-08-19,569814.22
1511,11,2011-08-26,610640.75
1512,11,2011-09-02,574459.97
1513,11,2011-09-09,572144.13
1514,11,2011-09-16,495824.45
1515,11,2011-09-23,497912.62
1516,11,2011-09-30,488770.71
1517,11,2011-10-07,580368.64
1518,11,2011-10-14,521721.58
1519,11,2011-10-21,559984.51
1520,11,2011-10-28,607944.97
1521,11,2011-11-04,725717.5700000001
1522,11,2011-11-11,656206.81
1523,11,2011-11-18,601063.34
1524,11,2011-11-25,745608.71
1525,11,2011-12-02,807972.53
1526,11,2011-12-09,924628.96
1527,11,2011-12-16,757111.66
1528,11,2011-12-23,885350.04
1529,11,2011-12-30,619929.98
1530,11,2012-01-06,656927.92
1531,11,2012-01-13,581126.78
1532,11,2012-01-20,596324.58
1533,11,2012-01-27,510585.22
1534,11,2012-02-03,537823.26
1535,11,2012-02-10,587181.77
1536,11,2012-02-17,573275.11
1537,11,2012-02-24,554226.36
1538,11,2012-03-02,545448.86
1539,11,2012-03-09,529382.68
1540,11,2012-03-16,526882.34
1541,11,2012-03-23,536193.48
1542,11,2012-03-30,550662.96
1543,11,2012-04-06,576467.24
1544,11,2012-04-13,498568.98
1545,11,2012-04-20,604852.41
1546,11,2012-04-27,578512.63
1547,11,2012-05-04,613088.94
1548,11,2012-05-11,579735.87
1549,11,2012-05-18,573942.27
1550,11,2012-05-25,785163.26
1551,11,2012-06-01,1089705.65
1552,11,2012-06-08,712236.0599999999
1553,11,2012-06-15,759360.97
1554,11,2012-06-22,1136239.46
1555,11,2012-06-29,971052.3
1556,11,2012-07-06,1070480.68
1557,11,2012-07-13,760676.4
1558,11,2012-07-20,738695.8
1559,11,2012-07-27,634462.98
1560,11,2012-08-03,664486.22
1561,11,2012-08-10,637398.02
1562,11,2012-08-17,583616.96
1563,11,2012-08-24,575560.25
1564,11,2012-08-31,557724.36
1565,11,2012-09-07,599444.69
1566,11,2012-09-14,488170.48
1567,11,2012-09-21,481483.65
1568,11,2012-09-28,496094.31
1569,11,2012-10-05,542101.85
1570,11,2012-10-12,621534.8
1571,11,2012-10-19,557633.01
1572,11,2012-10-26,561561.74
1573,12,2010-02-05,168802.28
1574,12,2010-02-12,152456.1
1575,12,2010-02-19,165622.65
1576,12,2010-02-26,175201.56
1577,12,2010-03-05,185283.87
1578,12,2010-03-12,189662.11000000002
1579,12,2010-03-19,206726.49
1580,12,2010-03-26,195151.62
1581,12,2010-04-02,208953.44
1582,12,2010-04-09,195809.33
1583,12,2010-04-16,203863.41
1584,12,2010-04-23,208940.89
1585,12,2010-04-30,207511.31
1586,12,2010-05-07,217627.09
1587,12,2010-05-14,187977.46
1588,12,2010-05-21,221916.4
1589,12,2010-05-28,227462.66
1590,12,2010-06-04,238796.19
1591,12,2010-06-11,216241.72
1592,12,2010-06-18,220393.32
