,Store,Date,Total_Weekly_Sales
827,6,2012-03-30,1508933.26
828,6,2012-04-06,1840131.19
829,6,2012-04-13,1616394.45
830,6,2012-04-20,1456073.24
831,6,2012-04-27,1456221.1
832,6,2012-05-04,1543461.12
833,6,2012-05-11,1517075.67
834,6,2012-05-18,1513635.64
835,6,2012-05-25,1603793.42
836,6,2012-06-01,1681121.38
837,6,2012-06-08,1696619.52
838,6,2012-06-15,1642247.48
839,6,2012-06-22,1618272.25
840,6,2012-06-29,1648863.46
841,6,2012-07-06,1876359.39
842,6,2012-07-13,1588142.26
843,6,2012-07-20,1574361.97
844,6,2012-07-27,1513229.16
845,6,2012-08-03,1627274.93
846,6,2012-08-10,1588380.73
847,6,2012-08-17,1543049.52
848,6,2012-08-24,1501095.49
849,6,2012-08-31,1577439.81
850,6,2012-09-07,1608077.01
851,6,2012-09-14,1375166.86
852,6,2012-09-21,1425603.65
853,6,2012-09-28,1369131.46
854,6,2012-10-05,1518177.71
855,6,2012-10-12,1459396.84
856,6,2012-10-19,1436883.99
857,6,2012-10-26,1431426.34
858,7,2010-02-05,496725.44
859,7,2010-02-12,524104.92
860,7,2010-02-19,506760.54000000004
861,7,2010-02-26,496083.24
862,7,2010-03-05,491419.55000000005
863,7,2010-03-12,480452.1
864,7,2010-03-19,574450.23
865,7,2010-03-26,514731.60000000003
866,7,2010-04-02,561145.14
867,7,2010-04-09,484263.25
868,7,2010-04-16,406228.19
869,7,2010-04-23,404751.25
870,7,2010-04-30,373655.61
871,7,2010-05-07,395453.83
872,7,2010-05-14,372673.61
873,7,2010-05-21,395195.65
874,7,2010-05-28,442734.55
875,7,2010-06-04,509183.22000000003
876,7,2010-06-11,498580.87
877,7,2010-06-18,481144.09
878,7,2010-06-25,553714.87
879,7,2010-07-02,575570.77
880,7,2010-07-09,593462.34
881,7,2010-07-16,557166.35
882,7,2010-07-23,570231.21
883,7,2010-07-30,603547.16
884,7,2010-08-06,643854.17
885,7,2010-08-13,598185.4
886,7,2010-08-20,582353.17
887,7,2010-08-27,554309.24
888,7,2010-09-03,532765.05
889,7,2010-09-10,535769.32
890,7,2010-09-17,489408.53
891,7,2010-09-24,488008.83
892,7,2010-10-01,448998.73
893,7,2010-10-08,480239.88
894,7,2010-10-15,463370.48
895,7,2010-10-22,472450.81
896,7,2010-10-29,465493.15
897,7,2010-11-05,480512.44
898,7,2010-11-12,507584.29
899,7,2010-11-19,482528.36
900,7,2010-11-26,835189.26
901,7,2010-12-03,552811.62
902,7,2010-12-10,599730.07
903,7,2010-12-17,716388.81
904,7,2010-12-24,1045124.88
905,7,2010-12-31,729572.08
906,7,2011-01-07,661163.9400000001
907,7,2011-01-14,547384.9
908,7,2011-01-21,521539.46
909,7,2011-01-28,513372.17
910,7,2011-02-04,558027.77
911,7,2011-02-11,559903.13
912,7,2011-02-18,572387.47
913,7,2011-02-25,546690.84
914,7,2011-03-04,551378.39
915,7,2011-03-11,558963.8300000001
916,7,2011-03-18,635014.6900000001
917,7,2011-03-25,559061.58
918,7,2011-04-01,513409.67
919,7,2011-04-08,500552.16
920,7,2011-04-15,423380.14
921,7,2011-04-22,466594.89
922,7,2011-04-29,410429.73
923,7,2011-05-06,407012.47
924,7,2011-05-13,414094.05
925,7,2011-05-20,424670.98
926,7,2011-05-27,457216.87
927,7,2011-06-03,542295.37
928,7,2011-06-10,621099.95
929,7,2011-06-17,610991.35
930,7,2011-06-24,640043.97
931,7,2011-07-01,704344.21
932,7,2011-07-08,761793.94
933,7,2011-07-15,642748.21
934,7,2011-07-22,688043.96
935,7,2011-07-29,653382.62
936,7,2011-08-05,695392.84
937,7,2011-08-12,670670.46
938,7,2011-08-19,645156.21
939,7,2011-08-26,629994.47
940,7,2011-09-02,592355.24
941,7,2011-09-09,613135.23
942,7,2011-09-16,558981.45
943,7,2011-09-23,536144.81
944,7,2011-09-30,488880.26
945,7,2011-10-07,525866.36
946,7,2011-10-14,501959.19
947,7,2011-10-21,558691.4299999999
948,7,2011-10-28,527339.52
949,7,2011-11-04,564536.01
950,7,2011-11-11,556015.59
951,7,2011-11-18,539826.56
952,7,2011-11-25,949075.87
953,7,2011-12-02,591907.88
954,7,2011-12-09,653845.45
955,7,2011-12-16,720242.1900000001
956,7,2011-12-23,1059715.27
957,7,2011-12-30,815915.52
958,7,2012-01-06,713117.66
959,7,2012-01-13,593875.46
960,7,2012-01-20,578002.85
961,7,2012-01-27,541037.98
962,7,2012-02-03,580453.32
963,7,2012-02-10,563460.77
964,7,2012-02-17,620908.1799999999
965,7,2012-02-24,603041.14
966,7,2012-03-02,551058.13
967,7,2012-03-09,579166.5
968,7,2012-03-16,669205.73
969,7,2012-03-23,615997.29
970,7,2012-03-30,583322.2
971,7,2012-04-06,621425.98
972,7,2012-04-13,517420.23
973,7,2012-04-20,457340.06
974,7,2012-04-27,467827.75
975,7,2012-05-04,465198.89
976,7,2012-05-11,460397.41
977,7,2012-05-18,468428.3
978,7,2012-05-25,532739.77
979,7,2012-06-01,598495.02
980,7,2012-06-08,642963.75
981,7,2012-06-15,666942.02
982,7,2012-06-22,687344.68
983,7,2012-06-29,704335.41
984,7,2012-07-06,805642.61
985,7,2012-07-13,694150.89
986,7,2012-07-20,686345.69
987,7,2012-07-27,686365.4
988,7,2012-08-03,680954.8099999999
989,7,2012-08-10,675926.3
990,7,2012-08-17,642450.4
991,7,2012-08-24,609099.37
992,7,2012-08-31,586467.16
993,7,2012-09-07,597876.5499999999
994,7,2012-09-14,541120.2
995,7,2012-09-21,530842.25
996,7,2012-09-28,525545.76
997,7,2012-10-05,505830.56
998,7,2012-10-12,503463.93
999,7,2012-10-19,516424.83
1000,7,2012-10-26,495543.27999999997
1001,8,2010-02-05,1004137.09
1002,8,2010-02-12,994801.4
1003,8,2010-02-19,963960.37
1004,8,2010-02-26,847592.11
1005,8,2010-03-05,881503.95
1006,8,2010-03-12,860336.16
1007,8,2010-03-19,839911.0
1008,8,2010-03-26,772539.12
1009,8,2010-04-02,914500.91
1010,8,2010-04-09,916033.92
1011,8,2010-04-16,882917.12
1012,8,2010-04-23,850440.26
1013,8,2010-04-30,778672.64
1014,8,2010-05-07,916820.96
1015,8,2010-05-14,873337.84
1016,8,2010-05-21,818333.21
1017,8,2010-05-28,868041.5599999999
1018,8,2010-06-04,958225.41
1019,8,2010-06-11,914835.86
1020,8,2010-06-18,869922.56
1021,8,2010-06-25,814919.11
1022,8,2010-07-02,852333.75
1023,8,2010-07-09,845289.77
1024,8,2010-07-16,848630.5700000001
1025,8,2010-07-23,785515.88
1026,8,2010-07-30,787295.09
1027,8,2010-08-06,893399.77
1028,8,2010-08-13,867919.21
1029,8,2010-08-20,870676.4400000001
1030,8,2010-08-27,888816.78
1031,8,2010-09-03,899036.47
1032,8,2010-09-10,831425.2
1033,8,2010-09-17,836707.85
1034,8,2010-09-24,773725.08
1035,8,2010-10-01,804105.49
1036,8,2010-10-08,870349.86
1037,8,2010-10-15,826546.96
1038,8,2010-10-22,836419.14
1039,8,2010-10-29,830756.76
1040,8,2010-11-05,927266.34
1041,8,2010-11-12,911538.98
1042,8,2010-11-19,885608.04
1043,8,2010-11-26,1261693.16
1044,8,2010-12-03,952766.9299999999
1045,8,2010-12-10,1069061.63
1046,8,2010-12-17,1220579.55
1047,8,2010-12-24,1511641.09
1048,8,2010-12-31,773586.49
1049,8,2011-01-07,873065.23
1050,8,2011-01-14,809646.66
1051,8,2011-01-21,822668.23
1052,8,2011-01-28,782256.66
1053,8,2011-02-04,944594.78
1054,8,2011-02-11,996147.39
1055,8,2011-02-18,1065108.64
1056,8,2011-02-25,917317.15
1057,8,2011-03-04,935266.4299999999
1058,8,2011-03-11,900387.29
1059,8,2011-03-18,898289.14
1060,8,2011-03-25,827968.36
1061,8,2011-04-01,878762.3
1062,8,2011-04-08,949825.83
1063,8,2011-04-15,908278.74
1064,8,2011-04-22,937473.13
1065,8,2011-04-29,855014.77
1066,8,2011-05-06,941457.34
1067,8,2011-05-13,895763.41
1068,8,2011-05-20,836049.89
1069,8,2011-05-27,857939.41
1070,8,2011-06-03,929222.16
1071,8,2011-06-10,897309.41
1072,8,2011-06-17,922048.41
1073,8,2011-06-24,864881.24
1074,8,2011-07-01,883683.35
1075,8,2011-07-08,861965.12
1076,8,2011-07-15,849925.37
1077,8,2011-07-22,829902.42
1078,8,2011-07-29,807082.19
1079,8,2011-08-05,892393.77
1080,8,2011-08-12,856796.1
1081,8,2011-08-19,895066.5
1082,8,2011-08-26,912542.82
1083,8,2011-09-02,891387.14
1084,8,2011-09-09,848358.09
1085,8,2011-09-16,870971.82
1086,8,2011-09-23,806444.29
1087,8,2011-09-30,809049.37
1088,8,2011-10-07,929976.55
1089,8,2011-10-14,863188.26
1090,8,2011-10-21,905984.49
1091,8,2011-10-28,876712.31
1092,8,2011-11-04,947815.05
1093,8,2011-11-11,917088.48
1094,8,2011-11-18,897032.1900000001
1095,8,2011-11-25,1235163.86
1096,8,2011-12-02,986601.46
1097,8,2011-12-09,1051922.95
1098,8,2011-12-16,1118163.94
1099,8,2011-12-23,1462254.05
1100,8,2011-12-30,858572.22
1101,8,2012-01-06,872113.23
1102,8,2012-01-13,817661.76
1103,8,2012-01-20,813954.8200000001
1104,8,2012-01-27,778178.53
1105,8,2012-02-03,927610.69
1106,8,2012-02-10,1021400.42
1107,8,2012-02-17,1096232.89
1108,8,2012-02-24,928537.54
1109,8,2012-03-02,952264.91
1110,8,2012-03-09,960115.56
1111,8,2012-03-16,921178.39
1112,8,2012-03-23,874223.25
1113,8,2012-03-30,905935.29
1114,8,2012-04-06,1046816.59
1115,8,2012-04-13,909989.45
1116,8,2012-04-20,872288.46
1117,8,2012-04-27,879448.25
1118,8,2012-05-04,937232.09
1119,8,2012-05-11,920128.89
1120,8,2012-05-18,913922.01
1121,8,2012-05-25,895157.4400000001
1122,8,2012-06-01,921161.2
1123,8,2012-06-08,928820.0
1124,8,2012-06-15,916918.7
1125,8,2012-06-22,899449.65
1126,8,2012-06-29,878298.22
1127,8,2012-07-06,936205.5
1128,8,2012-07-13,890488.01
1129,8,2012-07-20,888834.07
1130,8,2012-07-27,838227.52
1131,8,2012-08-03,897076.73
1132,8,2012-08-10,930745.6900000001
1133,8,2012-08-17,896613.19
1134,8,2012-08-24,936373.65
1135,8,2012-08-31,976137.73
1136,8,2012-09-07,932160.37
1137,8,2012-09-14,883569.38
1138,8,2012-09-21,857796.45
1139,8,2012-09-28,884724.41
1140,8,2012-10-05,976436.02
1141,8,2012-10-12,927511.99
1142,8,2012-10-19,900309.75
1143,8,2012-10-26,891671.4400000001
1144,9,2010-02-05,549505.55
1145,9,2010-02-12,552677.48
1146,9,2010-02-19,511327.9
1147,9,2010-02-26,473773.27
1148,9,2010-03-05,507297.88
1149,9,2010-03-12,494145.8
1150,9,2010-03-19,485744.61
1151,9,2010-03-26,484946.56
1152,9,2010-04-02,545206.32
1153,9,2010-04-09,529384.3099999999
1154,9,2010-04-16,485764.32
1155,9,2010-04-23,488683.57
1156,9,2010-04-30,491723.42
1157,9,2010-05-07,526128.61
1158,9,2010-05-14,492792.8
1159,9,2010-05-21,506274.94
1160,9,2010-05-28,558143.53
1161,9,2010-06-04,586061.46
1162,9,2010-06-11,522715.68
1163,9,2010-06-18,513073.87
1164,9,2010-06-25,509263.28
1165,9,2010-07-02,528832.54
1166,9,2010-07-09,485389.14999999997
1167,9,2010-07-16,474030.51
1168,9,2010-07-23,462676.5
1169,9,2010-07-30,468675.19
1170,9,2010-08-06,522815.45
1171,9,2010-08-13,481897.98000000004
1172,9,2010-08-20,499325.38
1173,9,2010-08-27,506789.66
1174,9,2010-09-03,511049.06
1175,9,2010-09-10,484835.2
1176,9,2010-09-17,463448.58999999997
1177,9,2010-09-24,452905.22
1178,9,2010-10-01,495692.19
1179,9,2010-10-08,505069.21
1180,9,2010-10-15,454769.68
1181,9,2010-10-22,466322.76
1182,9,2010-10-29,508801.61
1183,9,2010-11-05,517869.97
1184,9,2010-11-12,520846.68
1185,9,2010-11-19,519823.3
1186,9,2010-11-26,768070.53
1187,9,2010-12-03,578164.82
1188,9,2010-12-10,618121.82
1189,9,2010-12-17,685243.2
1190,9,2010-12-24,873347.5499999999
1191,9,2010-12-31,459770.85
1192,9,2011-01-07,490981.78
1193,9,2011-01-14,458086.69
1194,9,2011-01-21,454021.69
1195,9,2011-01-28,463561.48
1196,9,2011-02-04,544612.28
1197,9,2011-02-11,555279.02
1198,9,2011-02-18,610985.56
1199,9,2011-02-25,513107.2
1200,9,2011-03-04,542016.18
1201,9,2011-03-11,517783.5
1202,9,2011-03-18,515226.11
1203,9,2011-03-25,497488.39999999997
1204,9,2011-04-01,520962.14
1205,9,2011-04-08,561625.92
1206,9,2011-04-15,528420.28
1207,9,2011-04-22,549502.11
1208,9,2011-04-29,532226.2
1209,9,2011-05-06,545251.1
1210,9,2011-05-13,539126.0
1211,9,2011-05-20,518266.9
1212,9,2011-05-27,553834.04
1213,9,2011-06-03,587004.29
1214,9,2011-06-10,550076.3200000001
1215,9,2011-06-17,558671.14
1216,9,2011-06-24,538745.9299999999
1217,9,2011-07-01,537064.03
1218,9,2011-07-08,535983.13
1219,9,2011-07-15,512834.04000000004
1220,9,2011-07-22,491449.94
1221,9,2011-07-29,471449.98000000004
1222,9,2011-08-05,554879.67
1223,9,2011-08-12,520284.79
1224,9,2011-08-19,540819.44
1225,9,2011-08-26,542663.53
1226,9,2011-09-02,544643.33
1227,9,2011-09-09,528784.86
1228,9,2011-09-16,500274.03
1229,9,2011-09-23,506743.78
1230,9,2011-09-30,508567.04
1231,9,2011-10-07,553836.98
1232,9,2011-10-14,529515.66
1233,9,2011-10-21,557075.21
1234,9,2011-10-28,548527.49
1235,9,2011-11-04,597855.0700000001
1236,9,2011-11-11,594574.12
1237,9,2011-11-18,542414.27
1238,9,2011-11-25,814753.5
1239,9,2011-12-02,613115.21
1240,9,2011-12-09,630327.28
1241,9,2011-12-16,705557.97
1242,9,2011-12-23,905324.68
1243,9,2011-12-30,549788.36
1244,9,2012-01-06,519585.67
1245,9,2012-01-13,474964.6
1246,9,2012-01-20,480130.04000000004
1247,9,2012-01-27,482451.21
1248,9,2012-02-03,549967.89
1249,9,2012-02-10,609736.12
1250,9,2012-02-17,658965.05
1251,9,2012-02-24,563578.79
1252,9,2012-03-02,619498.28
1253,9,2012-03-09,574955.95
1254,9,2012-03-16,550373.57
1255,9,2012-03-23,550791.32
1256,9,2012-03-30,574985.37
1257,9,2012-04-06,677885.99
1258,9,2012-04-13,578539.86
1259,9,2012-04-20,542819.03
1260,9,2012-04-27,550414.99
1261,9,2012-05-04,586289.08
1262,9,2012-05-11,592572.3
1263,9,2012-05-18,571463.93
1264,9,2012-05-25,547226.0
1265,9,2012-06-01,583648.59
1266,9,2012-06-08,582525.42
1267,9,2012-06-15,564606.1
1268,9,2012-06-22,562173.12
1269,9,2012-06-29,544770.7
1270,9,2012-07-06,578790.36
1271,9,2012-07-13,536537.64
1272,9,2012-07-20,513991.57
1273,9,2012-07-27,495951.0
1274,9,2012-08-03,533887.54
1275,9,2012-08-10,538713.47
1276,9,2012-08-17,535153.47
1277,9,2012-08-24,572887.78
1278,9,2012-08-31,576879.15
1279,9,2012-09-07,565812.29
1280,9,2012-09-14,523427.35
1281,9,2012-09-21,533756.88
1282,9,2012-09-28,516361.06
1283,9,2012-10-05,606755.3
1284,9,2012-10-12,558464.8
1285,9,2012-10-19,542009.46
1286,9,2012-10-26,549731.49
1287,10,2010-02-05,2193048.75
1288,10,2010-02-12,2176028.52
1289,10,2010-02-19,2113432.58
1290,10,2010-02-26,2006774.96
1291,10,2010-03-05,1987090.09
1292,10,2010-03-12,1941346.13
1293,10,2010-03-19,1946875.06
1294,10,2010-03-26,1893532.46
1295,10,2010-04-02,2138651.97
1296,10,2010-04-09,2041069.3699999999
1297,10,2010-04-16,1826241.44
1298,10,2010-04-23,1829521.83
1299,10,2010-04-30,1790694.59
1300,10,2010-05-07,1921432.16
1301,10,2010-05-14,1808056.41
1302,10,2010-05-21,1847613.58
1303,10,2010-05-28,1904618.17
1304,10,2010-06-04,1931406.28
1305,10,2010-06-11,1827521.71
1306,10,2010-06-18,1837636.24
1307,10,2010-06-25,1768172.31
1308,10,2010-07-02,1845893.87
1309,10,2010-07-09,1769793.3699999999
1310,10,2010-07-16,1828052.47
1311,10,2010-07-23,1831676.03
1312,10,2010-07-30,1832664.03
1313,10,2010-08-06,1949236.09
1314,10,2010-08-13,1962996.7
1315,10,2010-08-20,1983190.56
1316,10,2010-08-27,1727565.42
1317,10,2010-09-03,1766331.45
1318,10,2010-09-10,1720530.23
1319,10,2010-09-17,1716755.78
1320,10,2010-09-24,1655036.75
1321,10,2010-10-01,1645892.97
1322,10,2010-10-08,1772192.42
1323,10,2010-10-15,1703850.25
1324,10,2010-10-22,1740234.06
1325,10,2010-10-29,1741308.56
1326,10,2010-11-05,1832211.96
1327,10,2010-11-12,1895901.59
1328,10,2010-11-19,1949177.13
1329,10,2010-11-26,2939946.38
1330,10,2010-12-03,2251206.64
1331,10,2010-12-10,2411790.21
1332,10,2010-12-17,2811646.85
1333,10,2010-12-24,3749057.69
1334,10,2010-12-31,1707298.1400000001
1335,10,2011-01-07,1714309.9
1336,10,2011-01-14,1710803.59
1337,10,2011-01-21,1677556.18
1338,10,2011-01-28,1715769.05
1339,10,2011-02-04,1968045.91
1340,10,2011-02-11,2115408.31
1341,10,2011-02-18,2106934.55
1342,10,2011-02-25,1967996.71
1343,10,2011-03-04,1958003.19
1344,10,2011-03-11,1933469.15
1345,10,2011-03-18,1884734.31
1346,10,2011-03-25,1815798.85
1347,10,2011-04-01,1827733.18
1348,10,2011-04-08,1870720.73
1349,10,2011-04-15,1781767.22
1350,10,2011-04-22,2004831.14
1351,10,2011-04-29,1873646.34
1352,10,2011-05-06,1841369.99
1353,10,2011-05-13,1712995.44
1354,10,2011-05-20,1720908.01
1355,10,2011-05-27,1743000.38
1356,10,2011-06-03,1792210.89
1357,10,2011-06-10,1740063.1
1358,10,2011-06-17,1817934.76
1359,10,2011-06-24,1711813.1300000001
1360,10,2011-07-01,1751369.75
1361,10,2011-07-08,1699708.3800000001
1362,10,2011-07-15,1775068.4
1363,10,2011-07-22,1774342.61
1364,10,2011-07-29,1745841.33
1365,10,2011-08-05,1886299.98
1366,10,2011-08-12,1917397.6300000001
1367,10,2011-08-19,1954849.68
1368,10,2011-08-26,1728399.07
1369,10,2011-09-02,1758587.35
1370,10,2011-09-09,1670579.82
1371,10,2011-09-16,1650894.3
1372,10,2011-09-23,1685910.53
1373,10,2011-09-30,1627707.31
1374,10,2011-10-07,1788227.6
1375,10,2011-10-14,1704753.02
1376,10,2011-10-21,1745928.56
1377,10,2011-10-28,1771792.97
1378,10,2011-11-04,1904438.59
1379,10,2011-11-11,2076570.84
1380,10,2011-11-18,1869087.85
1381,10,2011-11-25,2950198.64
1382,10,2011-12-02,2068097.18
1383,10,2011-12-09,2429310.9
1384,10,2011-12-16,2555031.18
1385,10,2011-12-23,3487986.89
1386,10,2011-12-30,1930690.3699999999
1387,10,2012-01-06,1683401.78
1388,10,2012-01-13,1711562.73
1389,10,2012-01-20,1675562.94
1390,10,2012-01-27,1632406.0
1391,10,2012-02-03,1867403.01
1392,10,2012-02-10,2218595.8000000003
1393,10,2012-02-17,2168709.76
1394,10,2012-02-24,2039415.74
1395,10,2012-03-02,1990371.02
1396,10,2012-03-09,1917483.1
1397,10,2012-03-16,1930814.66
1398,10,2012-03-23,1837457.69
1399,10,2012-03-30,1815760.42
1400,10,2012-04-06,2163384.17
1401,10,2012-04-13,1974687.51
1402,10,2012-04-20,1777166.53
1403,10,2012-04-27,1712987.56
1404,10,2012-05-04,1821364.42
1405,10,2012-05-11,1792345.3
1406,10,2012-05-18,1795152.73
1407,10,2012-05-25,1830939.1
1408,10,2012-06-01,1767471.48
1409,10,2012-06-08,1840491.41
1410,10,2012-06-15,1811562.88
1411,10,2012-06-22,1755334.18
1412,10,2012-06-29,1707481.9
1413,10,2012-07-06,1805999.79
1414,10,2012-07-13,1765571.91
1415,10,2012-07-20,1869967.03
1416,10,2012-07-27,1817603.66
1417,10,2012-08-03,1939440.09
1418,10,2012-08-10,1880436.94
1419,10,2012-08-17,1827797.4
1420,10,2012-08-24,1764984.15
1421,10,2012-08-31,1650285.54
1422,10,2012-09-07,1708283.28
1423,10,2012-09-14,1640168.99
1424,10,2012-09-21,1671857.57
1425,10,2012-09-28,1694862.41
1426,10,2012-10-05,1758971.38
1427,10,2012-10-12,1713889.11
1428,10,2012-10-19,1734834.82
1429,10,2012-10-26,1744349.05
1430,11,2010-02-05,1528008.6400000001
1431,11,2010-02-12,1574684.08
1432,11,2010-02-19,1503298.7
1433,11,2010-02-26,1336404.65
1434,11,2010-03-05,1426622.65
1435,11,2010-03-12,1331883.16
1436,11,2010-03-19,1364207.0
1437,11,2010-03-26,1245624.27
1438,11,2010-04-02,1446210.26
1439,11,2010-04-09,1470308.32
1440,11,2010-04-16,1323243.35
1441,11,2010-04-23,1283766.55
1442,11,2010-04-30,1239766.89
1443,11,2010-05-07,1312329.78
1444,11,2010-05-14,1266796.13
1445,11,2010-05-21,1271646.6199999999
1446,11,2010-05-28,1264272.52
1447,11,2010-06-04,1396322.19
1448,11,2010-06-11,1339570.85
1449,11,2010-06-18,1336522.92
1450,11,2010-06-25,1262025.08
1451,11,2010-07-02,1302600.14
1452,11,2010-07-09,1280156.47
1453,11,2010-07-16,1290609.54
1454,11,2010-07-23,1244390.03
1455,11,2010-07-30,1250178.89
1456,11,2010-08-06,1369634.92
1457,11,2010-08-13,1384339.1
1458,11,2010-08-20,1430192.3699999999
1459,11,2010-08-27,1311263.07
1460,11,2010-09-03,1303914.27
1461,11,2010-09-10,1231428.46
1462,11,2010-09-17,1215676.31
1463,11,2010-09-24,1170103.25
1464,11,2010-10-01,1182490.46
1465,11,2010-10-08,1293472.8
1466,11,2010-10-15,1175003.67
1467,11,2010-10-22,1169831.38
1468,11,2010-10-29,1195036.0
1469,11,2010-11-05,1332759.13
1470,11,2010-11-12,1281675.6
1471,11,2010-11-19,1292346.57
1472,11,2010-11-26,1757242.51
1473,11,2010-12-03,1380522.64
1474,11,2010-12-10,1564516.43
1475,11,2010-12-17,1843971.15
1476,11,2010-12-24,2306265.36
1477,11,2010-12-31,1172003.1
1478,11,2011-01-07,1178905.44
1479,11,2011-01-14,1194449.78
1480,11,2011-01-21,1187776.19
1481,11,2011-01-28,1100418.69
1482,11,2011-02-04,1422546.05
1483,11,2011-02-11,1419236.9
1484,11,2011-02-18,1554747.15
1485,11,2011-02-25,1323999.36
1486,11,2011-03-04,1399456.99
1487,11,2011-03-11,1314557.31
1488,11,2011-03-18,1391813.69
1489,11,2011-03-25,1229777.24
1490,11,2011-04-01,1258674.12
1491,11,2011-04-08,1327401.06
1492,11,2011-04-15,1312905.8
1493,11,2011-04-22,1388118.53
1494,11,2011-04-29,1357589.89
1495,11,2011-05-06,1331453.41
1496,11,2011-05-13,1277959.42
1497,11,2011-05-20,1239466.97
1498,11,2011-05-27,1216876.52
1499,11,2011-06-03,1343637.0
1500,11,2011-06-10,1314626.75
1501,11,2011-06-17,1337506.74
1502,11,2011-06-24,1254587.84
1503,11,2011-07-01,1297472.06
1504,11,2011-07-08,1334627.96
1505,11,2011-07-15,1266546.73
1506,11,2011-07-22,1290576.44
1507,11,2011-07-29,1212938.67
1508,11,2011-08-05,1403198.94
1509,11,2011-08-12,1354188.43
1510,11,2011-08-19,1484169.74
1511,11,2011-08-26,1304706.75
1512,11,2011-09-02,1297792.41
1513,11,2011-09-09,1249439.95
1514,11,2011-09-16,1270816.01
1515,11,2011-09-23,1235775.15
1516,11,2011-09-30,1190515.83
1517,11,2011-10-07,1346271.06
1518,11,2011-10-14,1286388.96
1519,11,2011-10-21,1325107.53
1520,11,2011-10-28,1310684.1
1521,11,2011-11-04,1458287.38
1522,11,2011-11-11,1366053.69
1523,11,2011-11-18,1315091.63
1524,11,2011-11-25,1848953.48
1525,11,2011-12-02,1399322.44
1526,11,2011-12-09,1646655.94
1527,11,2011-12-16,1783910.06
1528,11,2011-12-23,2213518.5
1529,11,2011-12-30,1352084.21
1530,11,2012-01-06,1283885.55
1531,11,2012-01-13,1264736.59
1532,11,2012-01-20,1207303.29
1533,11,2012-01-27,1162675.85
1534,11,2012-02-03,1376732.18
1535,11,2012-02-10,1574287.76
1536,11,2012-02-17,1569607.94
1537,11,2012-02-24,1379473.03
1538,11,2012-03-02,1438383.44
1539,11,2012-03-09,1413382.76
1540,11,2012-03-16,1441884.28
1541,11,2012-03-23,1300593.61
1542,11,2012-03-30,1300104.03
1543,11,2012-04-06,1596325.01
1544,11,2012-04-13,1472752.01
1545,11,2012-04-20,1315356.99
1546,11,2012-04-27,1236238.29
1547,11,2012-05-04,1370251.22
1548,11,2012-05-11,1300147.07
1549,11,2012-05-18,1352442.31
1550,11,2012-05-25,1297335.87
1551,11,2012-06-01,1361595.33
1552,11,2012-06-08,1414343.53
1553,11,2012-06-15,1417875.42
1554,11,2012-06-22,1355680.3
1555,11,2012-06-29,1297028.6
1556,11,2012-07-06,1461129.94
1557,11,2012-07-13,1320239.51
1558,11,2012-07-20,1344483.81
1559,11,2012-07-27,1272395.02
1560,11,2012-08-03,1399341.07
1561,11,2012-08-10,1388973.65
1562,11,2012-08-17,1421307.2
1563,11,2012-08-24,1409515.73
1564,11,2012-08-31,1372872.35
1565,11,2012-09-07,1304584.4
1566,11,2012-09-14,1267675.05
1567,11,2012-09-21,1326132.98
1568,11,2012-09-28,1227430.73
1569,11,2012-10-05,1422794.26
1570,11,2012-10-12,1311965.09
1571,11,2012-10-19,1232073.18
1572,11,2012-10-26,1200729.45
1573,12,2010-02-05,1100046.37
1574,12,2010-02-12,1117863.33
1575,12,2010-02-19,1095421.65
1576,12,2010-02-26,1048617.17
1577,12,2010-03-05,1077018.27
1578,12,2010-03-12,985594.23
